"doc_id","filepath","topo_x","topo_y","topo_z"
"cc9e4757","knowledge/DASHBOARD.md","reference","general","active"
"adba1b45","knowledge/week19_ingested/12_记忆档案/W19-89E092-2026-03-20-link-29-placeholder.md","reference","general","active"
"898e7c21","knowledge/week19_ingested/12_记忆档案/W19-A1C486-academic_deep_research_architecture.md","reference","xu_sir","active"
"8df6dab4","knowledge/week19_ingested/12_记忆档案/W19-E4CDFC-pending-confirmation-queue.md","reference","xu_sir","active"
"45152061","knowledge/week19_ingested/12_记忆档案/W19-056FBD-task-coordination-2026-03-13-2146.md","reference","general","active"
"eccafb3a","knowledge/week19_ingested/12_记忆档案/W19-C2DE51-2026-03-20-link-30-placeholder.md","reference","general","active"
"e1d030e2","knowledge/week19_ingested/12_记忆档案/W19-EE6B24-nine_grid_final_publish.md","reference","xu_sir","active"
"a0eddae3","knowledge/week19_ingested/12_记忆档案/W19-1A523E-multi-agent-design-spec.md","reference","xu_sir","active"
"fc1d0a1a","knowledge/week19_ingested/12_记忆档案/W19-01B2FE-20260320-144753.md","reference","general","active"
"25c3c296","knowledge/week19_ingested/12_记忆档案/W19-907FE3-knowledge_consistency_audit_2026-03-24.md","reference","xu_sir","active"
"ad77e66b","knowledge/week19_ingested/12_记忆档案/W19-29A16E-nine_grid_image_prompt_final.md","reference","xie_baojian","active"
"ba915d5b","knowledge/week19_ingested/12_记忆档案/W19-CADDEB-weekly_retrospective_2026-03-21.md","reference","xu_sir","active"
"ef2c4698","knowledge/week19_ingested/12_记忆档案/W19-70E6F6-lost-promises-audit-2026-03-20.md","reference","general","active"
"4df0d361","knowledge/week19_ingested/12_记忆档案/W19-6D770D-brand_narrative_voice_memo_123.md","reference","xie_baojian","active"
"6e529985","knowledge/week19_ingested/12_记忆档案/W19-363BEC-egbertie-today-tasks-5.md","reference","xie_baojian","active"
"be976046","knowledge/week19_ingested/12_记忆档案/W19-28F4C4-multi_platform_publish_guide.md","reference","xu_sir","active"
"84231d64","knowledge/week19_ingested/12_记忆档案/W19-45B28F-2026-03-20-link-28-placeholder.md","reference","general","active"
"e75c768a","knowledge/week19_ingested/12_记忆档案/W19-3874CA-skill-installation-status.md","methodology","general","active"
"350f5c84","knowledge/week19_ingested/12_记忆档案/W19-C54175-2026-03-20-link-27-placeholder.md","reference","general","active"
"24af0cd1","knowledge/week19_ingested/12_记忆档案/W19-38F082-wechat-integration-evaluation.md","reference","general","active"
"21d4bbbb","knowledge/week19_ingested/12_记忆档案/W19-6A204B-nine_grid_ai_image_guide.md","reference","xu_sir","active"
"c5d227fd","knowledge/week19_ingested/12_记忆档案/W19-1DC75D-decision_retreat_v2_simplified.md","reference","fang_yifeng","active"
"587280e2","knowledge/week19_ingested/12_记忆档案/W19-2D0CE8-hibernation_mode_optimization_v2.md","reference","general","active"
"f7e4199d","knowledge/week19_ingested/12_记忆档案/W19-B49CC2-2026-03-20-link-24-placeholder.md","reference","general","active"
"9dd30e44","knowledge/week19_ingested/12_记忆档案/W19-2120AD-2026-03-20-link-22-placeholder.md","reference","general","active"
"647f82fe","knowledge/week19_ingested/12_记忆档案/W19-2AD907-daily_mode_optimization_v2.md","reference","general","active"
"5067a179","knowledge/week19_ingested/12_记忆档案/W19-3FC9F7-night_research_expert_enhancement.md","reference","liu_honglei","active"
"8553207a","knowledge/week19_ingested/12_记忆档案/W19-87C9CC-2026-03-20-link-26-placeholder.md","reference","general","active"
"9d4f65ea","knowledge/week19_ingested/12_记忆档案/W19-85B9B6-content_unification_decision_list.md","reference","liu_honglei","active"
"b14842c2","knowledge/week19_ingested/12_记忆档案/W19-4E4BC1-2026-W12.md","reference","general","active"
"ab7b9934","knowledge/week19_ingested/12_记忆档案/W19-1D847B-encyclopedia_v1.1_text.md","reference","liu_honglei","active"
"cd143467","knowledge/week19_ingested/12_记忆档案/W19-E622A1-satisfynow-system-map.md","reference","general","active"
"c3a81f21","knowledge/week19_ingested/12_记忆档案/W19-33170E-lost-promises-5standard-report-2026-03-20.md","reference","general","active"
"966c6953","knowledge/week19_ingested/12_记忆档案/W19-7634C9-quick-replenishment-2026-03-15-1220.md","reference","liu_honglei","active"
"7336614a","knowledge/week19_ingested/12_记忆档案/W19-9FD3D0-2026-03-20-link-23-placeholder.md","reference","general","active"
"1e44af06","knowledge/week19_ingested/12_记忆档案/W19-430916-file_upload_integrity_check_20260318.md","reference","luo_han","active"
"be1ca829","knowledge/week19_ingested/12_记忆档案/W19-30A047-lost-promise-user-reservation-2026-03-20.md","reference","general","active"
"cab6767b","knowledge/week19_ingested/12_记忆档案/W19-4D83E7-file-update-workflow.md","reference","general","active"
"eb2c8965","knowledge/week19_ingested/12_记忆档案/W19-F475DA-task-coordination-2026-03-13-2046.md","reference","general","active"
"b82c8844","knowledge/week19_ingested/12_记忆档案/W19-F8E376-certificates_order_final.md","reference","luo_han","active"
"1010cffa","knowledge/week19_ingested/12_记忆档案/W19-A489B9-satisfynow-growth-diary.md","reference","xu_sir","active"
"b4651850","knowledge/week19_ingested/12_记忆档案/W19-2C0C66-token-correction-20260322.md","reference","general","active"
"852b9387","knowledge/week19_ingested/12_记忆档案/W19-CB7F1C-2026-03-20-link-25-placeholder.md","reference","general","active"
"004195f1","knowledge/week19_ingested/12_记忆档案/W19-8B3424-multi_platform_publish_guide_final.md","reference","xu_sir","active"
"29ab547e","knowledge/week19_ingested/12_记忆档案/W19-1C1EBC-align-complement-framework.md","reference","luo_han","active"
"804c7cf3","knowledge/week19_ingested/12_记忆档案/W19-D81B81-cron_optimization_C_deployed.md","reference","general","active"
"f8605115","knowledge/week19_ingested/12_记忆档案/W19-9B9EFD-current_context.md","reference","general","active"
"0b7b90b0","knowledge/week19_ingested/12_记忆档案/W19-883894-reminder-audit-report-2026-03-15.md","reference","general","active"
"6d8a9ef3","knowledge/week19_ingested/12_记忆档案/W19-BD2202-immediate_tasks_completion_report.md","reference","xu_sir","active"
"f5798ab1","knowledge/week19_ingested/12_记忆档案/W19-FBFA18-epic_upgrade_tasklist.md","reference","luo_han","active"
"ce81e096","knowledge/week19_ingested/12_记忆档案/W19-A31B2F-skill-integration-report-2026-03-27.md","methodology","xu_sir","active"
"48c6e612","knowledge/week19_ingested/WEEK19_REPORT.md","reference","general","active"
"999455af","knowledge/persona_factory/PERSONA_FACTORY_5STANDARD.md","reference","liu_honglei","active"
"c47d633b","knowledge/week5_ingested/12_记忆档案/W5-2B4181-README-合伙人决策教练.md","reference","general","active"
"81769731","knowledge/week5_ingested/12_记忆档案/W5-B14D73-33角色能力补强工具方案.md","reference","xie_baojian","active"
"9524dea9","knowledge/week5_ingested/12_记忆档案/W5-F5A877-全组织罗盘扫码报告机制.md","reference","xie_baojian","active"
"3297687c","knowledge/week5_ingested/12_记忆档案/W5-5D1722-TOOLS.md_WPS规则.md","reference","general","active"
"b1079292","knowledge/week5_ingested/12_记忆档案/W5-AA6013-Kimi_vs_Claude_计费对比.md","reference","general","active"
"1ba31b11","knowledge/week5_ingested/12_记忆档案/W5-0F1A03-外部工具配置信息.md","reference","general","active"
"9f9682a9","knowledge/week5_ingested/12_记忆档案/W5-35DE6B-URG-001-完成报告.md","reference","xu_sir","active"
"d5f90a5b","knowledge/week5_ingested/12_记忆档案/W5-396BAC-Kimi_Allegretto使用规则.md","reference","luo_han","active"
"7b45db89","knowledge/week5_ingested/12_记忆档案/W5-681E35-API_INVENTORY.md","reference","general","active"
"c26748d0","knowledge/week5_ingested/12_记忆档案/W5-7E245F-DECISION_SAFETY_RED_LINES.md","reference","xu_sir","active"
"08d5bf86","knowledge/week5_ingested/12_记忆档案/W5-CDF51A-专家邀请函_四封.md","reference","liu_honglei","active"
"5637b634","knowledge/week5_ingested/12_记忆档案/W5-F0EA55-API配置记录.md","reference","xu_sir","active"
"395b5344","knowledge/week5_ingested/12_记忆档案/W5-51B411-全球首创合伙人匹配决策系统V1.1_PPMS.md","reference","luo_han","active"
"5c104393","knowledge/week5_ingested/12_记忆档案/W5-FC810E-OPENCLAW_CONCEPTS_LEARNING.md","reference","xu_sir","active"
"54843f70","knowledge/week5_ingested/12_记忆档案/W5-6E57AE-Kimi资源集成方案.md","reference","xu_sir","active"
"124580ba","knowledge/week5_ingested/12_记忆档案/W5-19C778-WPS_API方案.md","reference","general","active"
"40b63b04","knowledge/week5_ingested/01_研究报告/W5-0EF14A-SYMBIOTIC_CONTRACT.md","reference","general","active"
"c7e5e4fc","knowledge/week5_ingested/01_研究报告/W5-E186E9-TODAY_EXECUTION_PLAN.md","reference","general","active"
"8c211076","knowledge/week5_ingested/01_研究报告/W5-E1B5DE-SYSTEM_AUDIT_REPORT_2026-03-20.md","reference","general","active"
"6025ba6b","knowledge/week5_ingested/01_研究报告/W5-100404-SCATTERED_MECHANISMS_BATCH2.md","reference","general","active"
"4554ada6","knowledge/week5_ingested/01_研究报告/W5-69A040-SECURITY_GAP_ANALYSIS_2026-03-26.md","reference","general","active"
"8d66d44e","knowledge/week5_ingested/01_研究报告/W5-307402-SECURITY_BASELINE_DEPLOYED_2026-03-26.md","reference","xu_sir","active"
"c15a940f","knowledge/week5_ingested/01_研究报告/W5-ECBA36-SYSTEMATIC_EXECUTION_CHECKLIST.md","reference","general","active"
"b69c1ff8","knowledge/week5_ingested/01_研究报告/W5-465F96-TEN_IRON_RULES.md","reference","xie_baojian","active"
"e83cf02c","knowledge/week5_ingested/01_研究报告/W5-ABA98A-TONIGHT_EXECUTION_REPORT.md","reference","general","active"
"65025ced","knowledge/week5_ingested/01_研究报告/W5-8D8FDA-TIERED_OUTPUT_SYSTEM.md","reference","general","active"
"a951f546","knowledge/week5_ingested/01_研究报告/W5-A94D03-SYSTEMATIC_ISSUE_DEEP_DIVE.md","reference","general","active"
"08d488eb","knowledge/week5_ingested/01_研究报告/W5-DF370F-STANDARDS_5PLUS2_V1.md","reference","general","active"
"a2707b70","knowledge/week5_ingested/01_研究报告/W5-8AA1D7-ZEROTOKEN_OPTIMIZATION_DEPLOYED_2026-03-26.md","reference","general","active"
"bb57ef18","knowledge/week5_ingested/01_研究报告/W5-05F11F-TESTING_FRAMEWORK_GUIDE.md","reference","general","active"
"1d46b9b1","knowledge/week5_ingested/01_研究报告/W5-28D026-SECURITY_AUDIT_2026-03-26.md","reference","general","active"
"ee5913e7","knowledge/week5_ingested/01_研究报告/W5-B1E2D9-SYSTEM_TRUTH_REPORT.md","reference","general","active"
"3a8a8b3b","knowledge/week5_ingested/01_研究报告/W5-C6CF6C-TODAY_COMPLETION_REPORT.md","reference","general","active"
"136a67b4","knowledge/week5_ingested/01_研究报告/W5-F0F8F1-WLU-ARCH-v1.0-FIN-260322-Totem-System-unified.md","reference","liu_honglei","active"
"c86be6e8","knowledge/week5_ingested/01_研究报告/W5-90E480-TODAY_COMPLETION_REPORT_20260321.md","reference","xu_sir","active"
"4d1a2395","knowledge/week5_ingested/01_研究报告/W5-53D24B-TRUSTED_PLUGINS.md","reference","general","active"
"0af4f073","knowledge/week5_ingested/01_研究报告/W5-AE5F32-TASK_MASTER.md","reference","liu_honglei","active"
"e51d5cdc","knowledge/week5_ingested/01_研究报告/W5-464F1F-SENTINEL-GUARD-V1.0-5STANDARD-ACCEPTANCE.md","reference","general","active"
"4f80fe75","knowledge/week5_ingested/01_研究报告/W5-BB9270-SECURITY_AUDIT_2026-03-21.md","reference","xu_sir","active"
"98774b0b","knowledge/week5_ingested/01_研究报告/W5-45EBA7-SCATTERED_MECHANISMS_BATCH3.md","reference","general","active"
"2ddaff54","knowledge/week5_ingested/01_研究报告/W5-2ABF56-SKILL_RECOVERY_COMPLETE.md","methodology","general","active"
"afcfd4fd","knowledge/week5_ingested/01_研究报告/W5-F09544-SECURITY_AUDIT_FIX.md","reference","general","active"
"e35e5137","knowledge/week5_ingested/01_研究报告/W5-8A2E95-VERIFICATION_REPORT_QUICK.md","reference","general","active"
"43c035da","knowledge/week5_ingested/01_研究报告/W5-64F9F1-WECOM_TASK_BOARD_DEPLOYMENT.md","reference","xu_sir","active"
"3d10a5c8","knowledge/week5_ingested/01_研究报告/W5-A59CA2-TOTEM_SYSTEM_NGT_FUSION.md","reference","liu_honglei","active"
"0148acc0","knowledge/week5_ingested/01_研究报告/W5-E04133-TASK_MASTER_V1.5.md","reference","general","active"
"ca31463d","knowledge/week5_ingested/01_研究报告/W5-10C1F4-TOKEN_OPTIMIZATION_ANALYSIS.md","reference","xu_sir","active"
"f92232a6","knowledge/week5_ingested/01_研究报告/W5-EE6407-TOKEN_OPTIMIZATION_MASTERPLAN.md","reference","general","active"
"fbcc0993","knowledge/week5_ingested/01_研究报告/W5-C01C4A-SILENCE_VS_HIBERNATION.md","reference","xu_sir","active"
"18ee9b5a","knowledge/week5_ingested/WEEK5_REPORT.md","reference","general","active"
"c5cc50af","knowledge/week4_ingested/WEEK4_REPORT.md","reference","general","active"
"55cd9642","knowledge/week4_ingested/01_研究报告/W4-BB7BD6-OPERATIONAL_DASHBOARD_V1.md","reference","general","active"
"d540f4f1","knowledge/week4_ingested/01_研究报告/W4-5BE0ED-INFO_COLLECTION_README.md","reference","xu_sir","active"
"b49fae46","knowledge/week4_ingested/01_研究报告/W4-FAD732-FILE_SKILL_RECOVERY_REPORT.md","methodology","general","active"
"55662054","knowledge/week4_ingested/01_研究报告/W4-65C013-FEISHU_WECOM_QUICKSTART.md","reference","general","active"
"0394c404","knowledge/week4_ingested/01_研究报告/W4-4DF47C-LEARNING_REPORT_Immortal_State_2026-03-26.md","reference","general","active"
"c8ec3043","knowledge/week4_ingested/01_研究报告/W4-FD95C0-FULL_PROMISE_AUDIT.md","reference","general","active"
"78ef269c","knowledge/week4_ingested/01_研究报告/W4-D41C50-P0_VERIFICATION_7STANDARD_2026-03-21.md","reference","general","active"
"0a27a416","knowledge/week4_ingested/01_研究报告/W4-66D0E4-QUANTITATIVE_METRICS_V1.md","reference","xu_sir","active"
"cf9f2707","knowledge/week4_ingested/01_研究报告/W4-E82C0D-LEAN_7_WASTES_TRACKING.md","reference","luo_han","active"
"c5b80e90","knowledge/week4_ingested/01_研究报告/W4-25B22B-FULL_CONVERSION_REPORT_2026-03-20.md","reference","luo_han","active"
"0cfcd65f","knowledge/week4_ingested/01_研究报告/W4-A02F6A-FEISHU_WECOM_INTEGRATION_PLAN.md","reference","general","active"
"b03396e8","knowledge/week4_ingested/01_研究报告/W4-A6EE2B-INTEGRATION_OPTIMIZATION_AUDIT_2026-03-21.md","reference","general","active"
"ce95a5af","knowledge/week4_ingested/01_研究报告/W4-5E361B-MECHANISM_INVENTORY_FULL.md","reference","luo_han","active"
"629d7175","knowledge/week4_ingested/01_研究报告/W4-728575-PENDING_INSTRUCTIONS_REPORT.md","reference","xu_sir","active"
"1b9e842d","knowledge/week4_ingested/01_研究报告/W4-6A78BE-PROMISE_BATH_PROGRESS_REPORT_01.md","reference","general","active"
"307c72bb","knowledge/week4_ingested/01_研究报告/W4-72C9E3-P0_FIX_FINAL_REPORT.md","reference","general","active"
"3050ccf8","knowledge/week4_ingested/01_研究报告/W4-7C02CC-MGT-ARCH-v1.0-FIN-260322-Namespace-Enforcement.md","reference","general","active"
"27d25359","knowledge/week4_ingested/01_研究报告/W4-4B670D-PROMISE_BATH_PROJECT.md","reference","general","active"
"4d5fc3ac","knowledge/week4_ingested/01_研究报告/W4-4DB548-FILE_GOVERNANCE_V1.md","reference","xu_sir","active"
"e99edca4","knowledge/week4_ingested/01_研究报告/W4-E6BEA9-QUALITY_CHECK_PROCESS.md","reference","general","active"
"e51a1cdf","knowledge/week4_ingested/01_研究报告/W4-9400B4-FINAL_REPORT_V3.md","reference","general","active"
"2283bc92","knowledge/week4_ingested/01_研究报告/W4-F57BDB-NGT_CLAW_FUSION_DESIGN.md","reference","fang_yifeng","active"
"ddc8c927","knowledge/week4_ingested/01_研究报告/W4-D71814-NEW_RULES_7STANDARD_2026-03-21.md","reference","luo_han","active"
"a8c5acfa","knowledge/week4_ingested/01_研究报告/W4-36EFDD-GLOBAL_TIER1_EXECUTION_PLAN.md","reference","xie_baojian","active"
"e7a54a74","knowledge/week4_ingested/01_研究报告/W4-B08E91-PHASE3_EXECUTION_MASTER.md","reference","xie_baojian","active"
"d13af492","knowledge/week4_ingested/01_研究报告/W4-95A8CF-RED_TEAM_AUDIT_REPORT_2026-03-26.md","reference","liu_honglei","active"
"8d2ebbf1","knowledge/week4_ingested/01_研究报告/W4-74B828-FINAL_VERIFICATION_REPORT_2026-03-21.md","reference","general","active"
"2376f5e0","knowledge/week4_ingested/01_研究报告/W4-98A571-QUALITY_STANDARDS.md","reference","general","active"
"59337a21","knowledge/week4_ingested/01_研究报告/W4-E6DE71-INFO_LOOP_ISSUE_REVIEW.md","reference","general","active"
"552ff9d7","knowledge/week4_ingested/01_研究报告/W4-916056-NETWORK_WHITELIST_V1.md","reference","xu_sir","active"
"977664a7","knowledge/week4_ingested/01_研究报告/W4-5968F6-FINAL_REPORT_V4.md","reference","general","active"
"3d95c428","knowledge/week4_ingested/01_研究报告/W4-AB7B36-PHASE1_7_COMPLETION_REPORT_HONEST.md","reference","general","active"
"9072a155","knowledge/week4_ingested/01_研究报告/W4-A783F5-FULL_PROBLEM_LIST.md","reference","general","active"
"2f29c5d0","knowledge/week4_ingested/01_研究报告/W4-95CCCF-GLOBAL_FILE_GOVERNANCE_V1.md","reference","xu_sir","active"
"458c1e82","knowledge/week4_ingested/01_研究报告/W4-343856-PROMISE_BATH_FINAL_REPORT.md","reference","general","active"
"0f66ef70","knowledge/week4_ingested/01_研究报告/W4-29A1D5-HIDDEN_MECHANISMS_DISCOVERY.md","reference","general","active"
"f51204bf","knowledge/week4_ingested/01_研究报告/W4-0A776F-PROJECT_DASHBOARD.md","reference","general","active"
"2f69fe59","knowledge/week4_ingested/01_研究报告/W4-23D35B-OPERATIONS.md","reference","general","active"
"21d4d645","knowledge/week4_ingested/01_研究报告/W4-973B44-REPLACEMENT_REPORT_P0.md","reference","general","active"
"25a06009","knowledge/week4_ingested/01_研究报告/W4-FD5D0D-FINAL_STATUS_1445.md","reference","xie_baojian","active"
"bc9af433","knowledge/week4_ingested/01_研究报告/W4-3CD001-NGT-ARCH-v1.0-FIN-260322-Fusion-Completion-Report.md","reference","general","active"
"0cb6a6ec","knowledge/week4_ingested/01_研究报告/W4-A3E168-OPTIMIZATION_4_SCHEMES_DEPLOYED_2026-03-26.md","reference","xie_baojian","active"
"adf3d231","knowledge/week4_ingested/01_研究报告/W4-12766C-RED_TEAM_AUDIT_REPORT_2026-03-21.md","reference","xu_sir","active"
"6acb04fc","knowledge/week4_ingested/01_研究报告/W4-7BD149-SCATTERED_MECHANISMS_BATCH1.md","reference","general","active"
"cdef4fc8","knowledge/week4_ingested/01_研究报告/W4-796474-NGT-ARCH-v1.0-FIN-260322-5Standard-Self-Check.md","reference","general","active"
"8fdef475","knowledge/week4_ingested/01_研究报告/W4-DB568C-META_AUDITOR_PRACTICE_REPORT.md","reference","xu_sir","active"
"d90f8198","knowledge/week4_ingested/01_研究报告/W4-08E682-HIBERNATION_VULNERABILITY_FIX.md","reference","general","active"
"481e53d5","knowledge/week4_ingested/01_研究报告/W4-E8F0C7-FACING_ALL_COMMITMENTS.md","reference","general","active"
"747e3dc2","knowledge/week4_ingested/01_研究报告/W4-F8E98B-FINAL_CLEANUP_REPORT.md","reference","general","active"
"22836af8","knowledge/week4_ingested/02_实施方案/W4-DEAF6D-IMPLICIT-RULES-CONVERSION-REPORT.md","implementation","general","active"
"53a269cc","knowledge/insights/frameworks/partner_selection_framework.md","reference","general","active"
"8cf2ad0d","knowledge/week20_ingested/12_记忆档案/W20-0C7D3C-v1.3_upgrade_decision_list.md","reference","xu_sir","active"
"f50edb95","knowledge/week20_ingested/12_记忆档案/W20-883EA2-第一性原则强制执行验证报告_2026-03-15.md","reference","liu_honglei","active"
"f090c558","knowledge/week20_ingested/12_记忆档案/W20-968351-today_research_tasks.md","reference","liu_honglei","active"
"751caae1","knowledge/week20_ingested/12_记忆档案/W20-91A27A-totem_expert_integration.md","reference","luo_han","active"
"98c6851a","knowledge/week20_ingested/12_记忆档案/W20-1CEE6A-v1.3_content_calibration.md","reference","luo_han","active"
"e0d5924c","knowledge/week20_ingested/12_记忆档案/W20-92DE5D-v1.3_content_calibration_report.md","reference","luo_han","active"
"64280b05","knowledge/week20_ingested/12_记忆档案/W20-E01652-resource-execution-handbook.md","reference","xu_sir","active"
"2bcde663","knowledge/week20_ingested/12_记忆档案/W20-F87E45-superpowers_security_audit.md","reference","general","active"
"cfcf3b90","knowledge/week20_ingested/12_记忆档案/W20-C5206B-user_decisions_2026-03-24.md","reference","xu_sir","active"
"ca8d84c2","knowledge/week20_ingested/12_记忆档案/W20-865A28-today_execution_plan.md","reference","general","active"
"969591b8","knowledge/week20_ingested/12_记忆档案/W20-1C98B7-v1.3_parallel_phrases_report.md","reference","luo_han","active"
"25ab29e0","knowledge/week20_ingested/12_记忆档案/W20-DF6884-v1.3_parallel_phrases.md","reference","general","active"
"0e4417d7","knowledge/week20_ingested/12_记忆档案/W20-67599D-voice_memo_insights.md","reference","xie_baojian","active"
"c8ed8112","knowledge/week20_ingested/12_记忆档案/W20-7C851E-v1.3_calibration_full_report.md","reference","luo_han","active"
"a11894e6","knowledge/week20_ingested/12_记忆档案/W20-AB4E51-skill_treasure_hunt.md","methodology","xu_sir","active"
"81f777bc","knowledge/week20_ingested/12_记忆档案/W20-8BC425-token_optimization_strategy.md","reference","general","active"
"352ed63c","knowledge/week20_ingested/12_记忆档案/W20-CE8719-partners_mountain_ep1_script.md","reference","general","active"
"a2cd7f22","knowledge/week20_ingested/12_记忆档案/W20-464BDD-v1.3_final_decisions.md","reference","xu_sir","active"
"d502c185","knowledge/week20_ingested/12_记忆档案/W20-5ECFA6-token_tracking_2026-03-24.md","reference","general","active"
"9f6a462c","knowledge/week20_ingested/12_记忆档案/W20-AEDDAC-v1.3_upgrade_completion_report.md","reference","xu_sir","active"
"f8543472","knowledge/week20_ingested/12_记忆档案/W20-8F416A-nine_grid_launch_plan.md","reference","general","active"
"4245308f","knowledge/week20_ingested/WEEK20_REPORT.md","reference","general","active"
"31227405","knowledge/week11_ingested/WEEK11_REPORT.md","reference","general","active"
"54bedfc9","knowledge/week11_ingested/11_Skill文档/W11-BF20CC-SKILL.md","methodology","xu_sir","active"
"6ca854e3","knowledge/week11_ingested/11_Skill文档/W11-A75765-SKILL.md","methodology","general","active"
"666127c7","knowledge/week11_ingested/11_Skill文档/W11-90A16F-SKILL.md","methodology","general","active"
"a56ece74","knowledge/week11_ingested/11_Skill文档/W11-626A58-advanced.md","reference","general","active"
"bf0c5786","knowledge/week11_ingested/11_Skill文档/W11-4FDC97-README.md","reference","general","active"
"7b35cc05","knowledge/week11_ingested/11_Skill文档/W11-0AB42C-README.md","reference","general","active"
"46f8178a","knowledge/week11_ingested/11_Skill文档/W11-2E8B0E-SKILL.md","methodology","general","active"
"c5039ae4","knowledge/week11_ingested/11_Skill文档/W11-552BA3-SKILL.md","methodology","general","active"
"418b9ac0","knowledge/week11_ingested/11_Skill文档/W11-CDDBE8-SKILL.md","methodology","general","active"
"93e8db77","knowledge/week11_ingested/11_Skill文档/W11-330E7E-SKILL.md","methodology","general","active"
"8aa0d731","knowledge/week11_ingested/11_Skill文档/W11-2E83BF-SKILL.md","methodology","general","active"
"b1566893","knowledge/week11_ingested/11_Skill文档/W11-692216-SKILL.md","methodology","xu_sir","active"
"9ae53f31","knowledge/week11_ingested/11_Skill文档/W11-443562-SKILL.md","methodology","general","active"
"a9b13952","knowledge/week11_ingested/11_Skill文档/W11-A169AB-SKILL.md","methodology","liu_honglei","active"
"ed31ede7","knowledge/week11_ingested/11_Skill文档/W11-90BCD6-SKILL.md","methodology","xu_sir","active"
"11b1522f","knowledge/week11_ingested/11_Skill文档/W11-FB15D2-kimi-function-prompts.md","reference","general","active"
"b9e7025e","knowledge/week11_ingested/11_Skill文档/W11-F8B4BC-SKILL.md","methodology","general","active"
"a6986723","knowledge/week11_ingested/11_Skill文档/W11-D1AF31-kimi-prompts-v2.md","reference","general","active"
"b2af3e6b","knowledge/week11_ingested/11_Skill文档/W11-E3B57D-SKILL.md","methodology","xu_sir","active"
"d7f0df59","knowledge/week11_ingested/11_Skill文档/W11-4F5575-SKILL.md","methodology","general","active"
"bd63d1ce","knowledge/week11_ingested/11_Skill文档/W11-E13C6B-history.md","reference","general","active"
"056709a3","knowledge/week11_ingested/11_Skill文档/W11-488584-SKILL.md","methodology","general","active"
"d50a285b","knowledge/week11_ingested/11_Skill文档/W11-875B40-README.md","reference","xu_sir","active"
"34c773c5","knowledge/week11_ingested/11_Skill文档/W11-7BB6FD-SKILL.md","methodology","general","active"
"354c4635","knowledge/week11_ingested/11_Skill文档/W11-B05127-SKILL.md","methodology","general","active"
"dda1c618","knowledge/week11_ingested/11_Skill文档/W11-FDFBC3-commands.md","reference","general","active"
"818f10fb","knowledge/week11_ingested/11_Skill文档/W11-E775A0-SKILL.md","methodology","xu_sir","active"
"5502905f","knowledge/week11_ingested/11_Skill文档/W11-6935B9-README.md","reference","general","active"
"f965acc8","knowledge/week11_ingested/11_Skill文档/W11-48179A-SKILL.md","methodology","luo_han","active"
"25a1ae75","knowledge/week11_ingested/11_Skill文档/W11-4136D3-collaboration.md","reference","general","active"
"15ef88d4","knowledge/week11_ingested/11_Skill文档/W11-141AB6-SKILL.md","methodology","xu_sir","active"
"925d6560","knowledge/week11_ingested/11_Skill文档/W11-3FF16D-SKILL.md","methodology","xie_baojian","active"
"591d31e2","knowledge/week11_ingested/11_Skill文档/W11-ED1974-SKILL.md","methodology","general","active"
"781553f1","knowledge/week11_ingested/11_Skill文档/W11-06EE19-SKILL.md","methodology","xu_sir","active"
"ae8516b4","knowledge/week11_ingested/11_Skill文档/W11-D20F95-SKILL.md","methodology","general","active"
"23444b38","knowledge/week11_ingested/11_Skill文档/W11-2B3C17-README.md","reference","general","active"
"f9ec78cb","knowledge/week11_ingested/11_Skill文档/W11-60BE18-SKILL.md","methodology","general","active"
"3b2c9163","knowledge/week11_ingested/11_Skill文档/W11-E317E5-membership-benefits-guide.md","reference","general","active"
"e191a7ea","knowledge/week11_ingested/11_Skill文档/W11-9A6C6B-SKILL.md","methodology","xie_baojian","active"
"f7d78131","knowledge/week11_ingested/11_Skill文档/W11-EA1B39-SKILL.md","methodology","xu_sir","active"
"5ed23e76","knowledge/week11_ingested/11_Skill文档/W11-A4E261-SKILL.md","methodology","general","active"
"7e2ac4d5","knowledge/week11_ingested/11_Skill文档/W11-5CAA5B-SKILL.md","methodology","general","active"
"d99af574","knowledge/week11_ingested/11_Skill文档/W11-C3854B-SKILL.md","methodology","xu_sir","active"
"43e4c29f","knowledge/week11_ingested/11_Skill文档/W11-AB86F9-SKILL.md","methodology","general","active"
"ae03b312","knowledge/week11_ingested/11_Skill文档/W11-3B3A93-SKILL.md","methodology","general","active"
"c24375a6","knowledge/week11_ingested/11_Skill文档/W11-1E6F2B-SKILL.md","methodology","general","active"
"9b9a0a9b","knowledge/week11_ingested/11_Skill文档/W11-056EF0-README.md","reference","general","active"
"847dd173","knowledge/week11_ingested/11_Skill文档/W11-7741BF-SKILL.md","methodology","general","active"
"3c3fbe63","knowledge/week11_ingested/11_Skill文档/W11-E71959-SKILL.md","methodology","general","active"
"704f70d5","knowledge/week11_ingested/11_Skill文档/W11-FBB96C-QUICKSTART.md","reference","xu_sir","active"
"1874aa77","knowledge/products/partner_match_system/OVERVIEW.md","reference","liu_honglei","active"
"3ace92e5","knowledge/products/partner_match_system/README.md","reference","liu_honglei","active"
"b16e4ed2","knowledge/products/partner_match_system/DELIVERY.md","reference","luo_han","active"
"825b206e","knowledge/products/partner_match_system/API.md","reference","general","active"
