"doc_id","filepath","topo_x","topo_y","topo_z"
"9c799de4","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/📄 源文件/研究报告审核意见_感知力决策知识图谱.md","reference","general","active"
"870791c4","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/六祖慧能_顿悟与红莲的双重关联.md","reference","general","active"
"e912b8d2","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/五路图腾深化研究_慧能红莲立体解析.md","reference","luo_han","active"
"09985908","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/学术根基-西蒙理论.md","reference","general","active"
"3f61aa02","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/五路图腾深化研究_红莲与六祖慧能.md","reference","luo_han","active"
"e7f4f6bc","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/研究报告审核意见_感知力决策知识图谱.md","reference","general","active"
"f16a7285","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/创始人画像_Egbertie.md","reference","xie_baojian","active"
"5e1f5d3d","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/专家会诊流程模板.md","reference","luo_han","active"
"8a4f5b29","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/压力测试执行手册_极限72小时.md","reference","xu_sir","active"
"fc449940","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/完整组织架构_整合版.md","reference","luo_han","active"
"6ac8900b","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/组织架构与职能说明.md","reference","xie_baojian","active"
"661cdfdc","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/完整组织架构.md","reference","xie_baojian","active"
"2ff96a55","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/合伙人评估问卷_V2.0_感知力决策版.md","reference","general","active"
"eae9f28b","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/战略核心档案.md","reference","xie_baojian","active"
"6df1cb0b","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/创始人画像_Egbertie.md","reference","xie_baojian","active"
"961ecef8","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/专家会诊流程模板.md","reference","luo_han","active"
"acdc0eb0","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/压力测试执行手册_极限72小时.md","reference","xu_sir","active"
"1c9220b2","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/完整组织架构_整合版.md","reference","luo_han","active"
"959d2e13","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/组织架构与职能说明.md","reference","xie_baojian","active"
"81b01bce","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/完整组织架构.md","reference","xie_baojian","active"
"e18620db","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/合伙人评估问卷_V2.0_感知力决策版.md","reference","general","active"
"7548eace","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/战略核心档案.md","reference","xie_baojian","active"
"b7dc6ab7","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/五路图腾更新记录_红莲到慧能.md","reference","xu_sir","active"
"de3f21cf","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/📄 源文件/五路图腾更新记录_红莲到慧能.md","reference","xu_sir","active"
"bcd7ed69","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/📄 源文件/版本迭代记录.md","reference","xie_baojian","active"
"0247d2be","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/版本迭代记录.md","reference","xie_baojian","active"
"d103ee04","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/07_命理内部/命理信息-内部参考.md","reference","xie_baojian","active"
"c7680e2a","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/07_命理内部/📄 源文件/命理信息-内部参考.md","reference","xie_baojian","active"
"21b72aa3","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/首批客户销售材料_迭代记录.md","reference","xu_sir","active"
"a19a1070","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/33角色完整状态清单.md","reference","luo_han","active"
"eef78a38","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/首批客户销售材料_迭代记录.md","reference","xu_sir","active"
"4f4fa9a3","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/33角色完整状态清单.md","reference","luo_han","active"
"4400c067","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/未明确问题清单.md","reference","luo_han","active"
"85d6b3d4","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/现有任务清单.md","reference","xu_sir","active"
"24f7ae76","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/执行待办清单.md","reference","luo_han","active"
"cf87450e","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/每日进度报告_模板示例.md","reference","xu_sir","active"
"babb51c2","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/未明确问题确认汇总.md","reference","xu_sir","active"
"8ad118ea","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/极限24小时测试材料包.md","reference","xu_sir","active"
"f70e9efa","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/完整任务清单.md","reference","general","active"
"43968cab","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/本周执行确认书.md","reference","xu_sir","active"
"9617c1ae","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/EEO首次访谈提纲_银行多岗位经验.md","reference","general","active"
"ec3722b5","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/现有任务清单_已确认版.md","reference","xu_sir","active"
"80a9a803","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/未明确问题清单.md","reference","luo_han","active"
"bd7ea68a","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/现有任务清单.md","reference","xu_sir","active"
"31eb1c33","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/执行待办清单.md","reference","luo_han","active"
"8ab20241","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/每日进度报告_模板示例.md","reference","xu_sir","active"
"91c63e3f","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/未明确问题确认汇总.md","reference","xu_sir","active"
"5f8f6e8f","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/极限24小时测试材料包.md","reference","xu_sir","active"
"62e8a773","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/完整任务清单.md","reference","general","active"
"623417f9","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/本周执行确认书.md","reference","xu_sir","active"
"0c08c5dc","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/EEO首次访谈提纲_银行多岗位经验.md","reference","general","active"
"d30b56f4","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/现有任务清单_已确认版.md","reference","xu_sir","active"
"2bff5fab","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/06_反方质疑/📄 源文件/V1.0蓝军报告_命理相关质疑提取.md","reference","general","active"
"3f8d9a83","./A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/06_反方质疑/V1.0蓝军报告_命理相关质疑提取.md","reference","general","active"
"35b1de3f","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T03_GUANYIN_观自在.md","reference","xie_baojian","active"
"d3a80802","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_罗汉_V1.1.md","reference","luo_han","active"
"57628ae7","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/15_图片资产制作计划.md","reference","general","active"
"9295cf05","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/05_项目愿景与真人专家体系.md","reference","general","active"
"61e9d5bf","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_满意妞_主控AI.md","reference","xie_baojian","active"
"0e141cf9","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T03_GUANYIN_观自在.md","reference","xie_baojian","active"
"8c87344d","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_罗汉_V1.1.md","reference","luo_han","active"
"0942cc35","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/15_图片资产制作计划.md","reference","general","active"
"b2947102","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/05_项目愿景与真人专家体系.md","reference","general","active"
"0424d082","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/01_满意妞_主控AI.md","reference","xie_baojian","active"
"a706fc72","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/14_CONTENT_内容总监.md","reference","general","active"
"294d17ac","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/数字人替身管理系统_V1.0.md","reference","xu_sir","active"
"94b5cb2d","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/20_专家邀请函_四封.md","reference","liu_honglei","active"
"a0158f8e","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_谢宝剑_V1.1.md","reference","xie_baojian","active"
"665066e3","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T04_CONFUCIUS_孔子.md","reference","liu_honglei","active"
"fff1b741","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/04_五路图腾视觉规范.md","reference","general","active"
"086d38f3","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/03_核心专家数字替身档案.md","reference","liu_honglei","active"
"b802cd9f","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T01_LIU_刘禹锡.md","reference","liu_honglei","active"
"6503686a","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/21_飞书文档查找指引.md","reference","liu_honglei","active"
"0636381f","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/全体小伙伴员工档案_V2.0_完整版.md","reference","liu_honglei","active"
"b4385780","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/17_多维表格创建指南.md","reference","general","active"
"19e375bf","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/内部管理手册.md","reference","xie_baojian","active"
"6f26e3cf","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_黎红雷_V1.1.md","reference","liu_honglei","active"
"e692527c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T05_HUINENG_六祖.md","reference","xu_sir","active"
"977a267c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/01_五路图腾五行体系.md","reference","liu_honglei","active"
"0306c31c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/数字人替身管理系统_V1.1.md","reference","xu_sir","active"
"52cd8911","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/00_README_文档包说明.md","reference","liu_honglei","active"
"204c7894","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_方翊沣.md","reference","fang_yifeng","active"
"4b2f2c00","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/13_ANNOUNCE_官宣官.md","reference","xu_sir","active"
"bf5f866e","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/组织架构图_SVG代码.md","reference","xu_sir","active"
"ae71cf23","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/五路图腾可视化图.md","reference","general","active"
"04abd329","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/项目_官宣执行手册.md","reference","general","active"
"9f947696","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/官宣长文_品牌故事.md","reference","general","active"
"1c29cc6b","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/技能安装跟踪.md","reference","xu_sir","active"
"a36eb6c5","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/14_首页索引.md","reference","liu_honglei","active"
"a883841e","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/00_指挥官_Egbertie.md","reference","liu_honglei","active"
"fba3aab1","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_许若圣_V1.0.md","reference","luo_han","active"
"1f4d31ee","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_陈国祥.md","reference","fang_yifeng","active"
"3d40340c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/飞书同步状态说明.md","reference","liu_honglei","active"
"79b389ee","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/系统复刻手册.md","reference","xie_baojian","active"
"96b04613","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T02_SIMON_西蒙.md","reference","luo_han","active"
"a3ff20ce","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/全体小伙伴员工档案.md","reference","liu_honglei","active"
"ad189129","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家邀请邮件_四封.md","reference","liu_honglei","active"
"7e013804","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/05_执行待办/📄 源文件/政府补贴政策速查表.md","reference","xie_baojian","active"
"87353b8f","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/05_执行待办/政府补贴政策速查表.md","reference","xie_baojian","active"
"26da6d3c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/14_CONTENT_内容总监.md","reference","general","active"
"15eb46ea","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/数字人替身管理系统_V1.0.md","reference","xu_sir","active"
"4e2f9565","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/20_专家邀请函_四封.md","reference","liu_honglei","active"
"8fcbf1c5","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/04_角色档案/📄 源文件/角色档案_Cron-Security_V1.0.md","reference","general","active"
"43885b6c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/04_角色档案/角色档案_Cron-Security_V1.0.md","reference","general","active"
"0381e7cb","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_谢宝剑_V1.1.md","reference","xie_baojian","active"
"3b060e66","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T04_CONFUCIUS_孔子.md","reference","liu_honglei","active"
"5c9a7e4c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/04_五路图腾视觉规范.md","reference","general","active"
"0c8a8a06","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/03_核心专家数字替身档案.md","reference","liu_honglei","active"
"b5012cb7","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T01_LIU_刘禹锡.md","reference","liu_honglei","active"
"332c6fcc","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/21_飞书文档查找指引.md","reference","liu_honglei","active"
"6af25402","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/全体小伙伴员工档案_V2.0_完整版.md","reference","liu_honglei","active"
"7a65649d","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/17_多维表格创建指南.md","reference","general","active"
"018cde00","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/内部管理手册.md","reference","xie_baojian","active"
"aebfa4a0","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_黎红雷_V1.1.md","reference","liu_honglei","active"
"00a42445","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T05_HUINENG_六祖.md","reference","xu_sir","active"
"29f6c99a","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_五路图腾五行体系.md","reference","liu_honglei","active"
"18368e29","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/数字人替身管理系统_V1.1.md","reference","xu_sir","active"
"ce278ca1","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/00_README_文档包说明.md","reference","liu_honglei","active"
"31df0451","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_方翊沣.md","reference","fang_yifeng","active"
"79376333","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/13_ANNOUNCE_官宣官.md","reference","xu_sir","active"
"52b3db0a","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/组织架构图_SVG代码.md","reference","xu_sir","active"
"9aa7122c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/案例003_投资人介绍合伙_FA撮合闪电合伙.md","reference","general","active"
"553a5db4","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/📄 源文件/案例003_投资人介绍合伙_FA撮合闪电合伙.md","reference","general","active"
"29dc7d96","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/📄 源文件/案例002_朋友合伙_同学战友转型硬科技.md","reference","luo_han","active"
"cfb11f92","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/📄 源文件/案例001_跨代际合伙_科学家+企业家二代.md","reference","general","active"
"bd8b5c34","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/案例002_朋友合伙_同学战友转型硬科技.md","reference","luo_han","active"
"3a68f7d1","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/案例001_跨代际合伙_科学家+企业家二代.md","reference","general","active"
"0c34d41a","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/五路图腾可视化图.md","reference","general","active"
"4064d2e4","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/项目_官宣执行手册.md","reference","general","active"
"da168cd3","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/官宣长文_品牌故事.md","reference","general","active"
"3c8b597e","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/技能安装跟踪.md","reference","xu_sir","active"
"33360a97","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/06_话术工具/📄 源文件/初次咨询问卷模板.md","reference","xu_sir","active"
"def4e3f6","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/06_话术工具/初次咨询问卷模板.md","reference","xu_sir","active"
"b8b7c10c","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/14_首页索引.md","reference","liu_honglei","active"
"855596bb","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/00_指挥官_Egbertie.md","reference","liu_honglei","active"
"44ecb7a9","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_许若圣_V1.0.md","reference","luo_han","active"
"9d41f24b","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_陈国祥.md","reference","fang_yifeng","active"
"0ca0dc83","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/飞书同步状态说明.md","reference","liu_honglei","active"
"bfa73d2f","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/系统复刻手册.md","reference","xie_baojian","active"
"2ca875e9","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T02_SIMON_西蒙.md","reference","luo_han","active"
"27e1801f","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/全体小伙伴员工档案.md","reference","liu_honglei","active"
"67414a98","./A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家邀请邮件_四封.md","reference","liu_honglei","active"
"6bd38bcb","./A-manyige/AI灵魂复刻包V2.0/soul/03_MEMORY.md","reference","xu_sir","active"
"1d5f6a03","./A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/03_MEMORY.md","reference","xu_sir","active"
"57726d64","./A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/04_AGENTS.md","reference","xu_sir","active"
"e3f2ff70","./A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/02_USER.md","reference","general","active"
"4e69bbdf","./A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/00_IDENTITY.md","reference","xu_sir","active"
"fc89a0fa","./A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/01_SOUL.md","reference","xu_sir","active"
"acd2a1f5","./A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/05_HEARTBEAT.md","reference","xu_sir","active"
"cbae2996","./A-manyige/AI灵魂复刻包V2.0/soul/04_AGENTS.md","reference","xu_sir","active"
"f35fce40","./A-manyige/AI灵魂复刻包V2.0/soul/02_USER.md","reference","general","active"
"e52fa55a","./A-manyige/AI灵魂复刻包V2.0/soul/00_IDENTITY.md","reference","xu_sir","active"
"443a2703","./A-manyige/AI灵魂复刻包V2.0/soul/01_SOUL.md","reference","xu_sir","active"
"952de239","./A-manyige/AI灵魂复刻包V2.0/soul/05_HEARTBEAT.md","reference","xu_sir","active"
"5751c36d","./A-manyige/05_📦历史归档/行业资讯/📄 源文件/2026-03-14_资讯摘要.md","reference","xu_sir","archived"
"095ab9ec","./A-manyige/05_📦历史归档/行业资讯/2026-03-18_资讯摘要.md","reference","xu_sir","archived"
"5a53a103","./A-manyige/05_📦历史归档/行业资讯/2026-03-14_资讯摘要.md","reference","xu_sir","archived"
"f1b479db","./A-manyige/05_📦历史归档/📄 源文件/任务补救报告_URG-001.md","reference","xu_sir","archived"
"8d861c72","./A-manyige/05_📦历史归档/📄 源文件/任务补救报告_URG-002.md","reference","general","archived"
"1eff3f7c","./A-manyige/05_📦历史归档/任务补救报告_URG-001.md","reference","xu_sir","archived"
"fcb7933b","./A-manyige/05_📦历史归档/学习笔记/📄 源文件/持续学习进修计划.md","reference","liu_honglei","archived"
"6348aef0","./A-manyige/05_📦历史归档/学习笔记/📄 源文件/夜间经验萃取_2026-03-14_儒商与满意解理论整合.md","reference","liu_honglei","archived"
"257dcdb4","./A-manyige/05_📦历史归档/学习笔记/午间学习_2026-03-15_AI决策与硬科技投资.md","reference","xie_baojian","archived"
"5e97ae74","./A-manyige/05_📦历史归档/学习笔记/持续学习进修计划.md","reference","liu_honglei","archived"
"50848009","./A-manyige/05_📦历史归档/学习笔记/夜间经验萃取_氛围编程方法论_2026-03-16.md","reference","xu_sir","archived"
"a73f40e4","./A-manyige/05_📦历史归档/学习笔记/夜间经验萃取_五路图腾与专家体系_2026-03-15.md","reference","general","archived"
"a5024c22","./A-manyige/05_📦历史归档/学习笔记/夜间经验萃取_2026-03-14_儒商与满意解理论整合.md","reference","liu_honglei","archived"
"2635adfb","./A-manyige/05_📦历史归档/任务补救报告_URG-002.md","reference","general","archived"
"853a7faa","./A-manyige/04_🔧内功修炼/Skill工具化研究报告_决策基因体检原型.md","reference","xu_sir","active"
"51031cf6","./A-manyige/daily_reports/2026-03-27.md","reference","general","active"
"dd7602a4","./A-manyige/daily_reports/2026-03-27_final.md","reference","general","active"
"6490a517","./A-manyige/daily_reports/2026-03-27_launch.md","reference","xie_baojian","active"
"39dfcd56","./A-manyige/03_💡创意提案/📄 源文件/README.md","reference","general","active"
"34fbe9f3","./A-manyige/03_💡创意提案/README.md","reference","general","active"
"4e151b53","./A-manyige/03_💡创意提案/待审议/📄 源文件/README.md","reference","general","active"
"3d082746","./A-manyige/03_💡创意提案/待审议/README.md","reference","general","active"
"db0801b4","./A-manyige/关键文件索引.md","reference","liu_honglei","active"
"4f7813a0","./A-manyige/全案修改意见_V1.3.md","reference","xu_sir","active"
"4adf99cc","./A-manyige/06_👥团队成长/小伙伴周报_第1期.md","reference","xu_sir","active"
"ac916579","./A-manyige/06_👥团队成长/📄 源文件/小伙伴周报_第1期.md","reference","xu_sir","active"
"31dbb7a9","./A-manyige/06_👥团队成长/小伙伴档案/📄 源文件/PEO_成长档案.md","reference","xu_sir","active"
"89a92a05","./A-manyige/06_👥团队成长/小伙伴档案/📄 源文件/EEO_成长档案.md","reference","general","active"
"69f8e7db","./A-manyige/06_👥团队成长/小伙伴档案/📄 源文件/满意妞_成长档案.md","reference","xu_sir","active"
"b44e73c9","./A-manyige/06_👥团队成长/小伙伴档案/📄 源文件/五大图腾_成长档案.md","reference","general","active"
"91c89b64","./A-manyige/06_👥团队成长/小伙伴档案/📄 源文件/CONTENT_成长档案.md","reference","general","active"
"f409b372","./A-manyige/06_👥团队成长/小伙伴档案/PEO_成长档案.md","reference","xu_sir","active"
"6185c883","./A-manyige/06_👥团队成长/小伙伴档案/EEO_成长档案.md","reference","general","active"
"866068f4","./A-manyige/06_👥团队成长/小伙伴档案/满意妞_成长档案.md","reference","xu_sir","active"
"af0a37d8","./A-manyige/06_👥团队成长/小伙伴档案/五大图腾_成长档案.md","reference","general","active"
"000fb029","./A-manyige/06_👥团队成长/小伙伴档案/CONTENT_成长档案.md","reference","general","active"
"31c1bd41","./A-manyige/满意解研究所_V1.5_超级百科全书_优化版.md","reference","xu_sir","active"
"3086cc2f","./A-manyige/00_🧭 罗盘指南/永不停歇进化体系V1.0.md","reference","xie_baojian","active"
"3bc64349","./A-manyige/00_🧭 罗盘指南/管理优化建议书V1.0.md","reference","luo_han","active"
"d67c75c0","./A-manyige/00_🧭 罗盘指南/信息采集与质量控制体系V2.0.md","reference","liu_honglei","active"
"b84e0fcc","./A-manyige/00_🧭 罗盘指南/AI灵魂复刻重建包V2.0.md","reference","xu_sir","active"
"0e505fee","./A-manyige/00_🧭 罗盘指南/快速参考卡.md","reference","liu_honglei","active"
"4c69d032","./A-manyige/00_🧭 罗盘指南/7×24小时自主推进体系V1.0.md","reference","general","active"
"8e0bea30","./A-manyige/00_🧭 罗盘指南/01_INDEX_全局目录检索.md","reference","xu_sir","active"
"806e15de","./A-manyige/00_🧭 罗盘指南/02_今日状态看板.md","reference","general","active"
"cd643f70","./A-manyige/00_🧭 罗盘指南/COMMUNICATION_DNA_沟通协议.md","reference","xu_sir","active"
